ID_Match_Unique,ID_Match,ID_Joueur,Saison,Date_Match,Catégorie,Compétition,Titulaire,Temps_Jeu,Carton_Jaune,Carton_Rouge,Fautes_Commisses,Buts,Score,Résultat
10553,435,767,2023-2024,2024-03-17,Junior,Ligue,False,90,1,0,3,0,3-4,Défaite
10554,435,219,2023-2024,2024-03-17,Junior,Ligue,True,90,0,0,0,0,3-4,Défaite
10555,435,432,2023-2024,2024-03-17,Junior,Ligue,False,60,1,0,2,0,3-4,Défaite
10556,435,879,2023-2024,2024-03-17,Junior,Ligue,True,90,0,0,0,2,3-4,Défaite
10557,435,164,2023-2024,2024-03-17,Junior,Ligue,True,47,1,0,3,0,3-4,Défaite
10558,435,242,2023-2024,2024-03-17,Junior,Ligue,False,27,0,0,1,0,3-4,Défaite
10559,435,261,2023-2024,2024-03-17,Junior,Ligue,True,63,0,0,1,1,3-4,Défaite
10560,435,811,2023-2024,2024-03-17,Junior,Ligue,True,64,1,0,5,0,3-4,Défaite
10561,435,931,2023-2024,2024-03-17,Junior,Ligue,True,52,0,0,0,0,3-4,Défaite
10562,435,376,2023-2024,2024-03-17,Junior,Ligue,True,90,1,0,3,0,3-4,Défaite
10563,435,680,2023-2024,2024-03-17,Junior,Ligue,True,61,1,0,3,0,3-4,Défaite
10564,435,832,2023-2024,2024-03-17,Junior,Ligue,False,26,0,0,1,0,3-4,Défaite
10565,435,884,2023-2024,2024-03-17,Junior,Ligue,False,21,0,1,0,0,3-4,Défaite
10566,435,93,2023-2024,2024-03-17,Junior,Ligue,True,90,1,0,2,0,3-4,Défaite
10567,435,87,2023-2024,2024-03-17,Junior,Ligue,False,29,1,0,5,0,3-4,Défaite
10568,435,56,2023-2024,2024-03-17,Junior,Ligue,False,90,1,1,5,0,3-4,Défaite
10569,436,658,2023-2024,2024-03-23,Junior,Ligue,True,90,0,0,0,0,2-0,Victoire
10570,436,697,2023-2024,2024-03-23,Junior,Ligue,False,90,0,0,0,0,2-0,Victoire
10571,436,786,2023-2024,2024-03-23,Junior,Ligue,False,90,0,0,0,0,2-0,Victoire
10572,436,249,2023-2024,2024-03-23,Junior,Ligue,False,42,1,0,5,0,2-0,Victoire
10573,436,893,2023-2024,2024-03-23,Junior,Ligue,True,90,1,0,3,0,2-0,Victoire
10574,436,509,2023-2024,2024-03-23,Junior,Ligue,False,43,1,0,3,1,2-0,Victoire
10575,436,354,2023-2024,2024-03-23,Junior,Ligue,False,63,0,0,0,1,2-0,Victoire
10576,436,205,2023-2024,2024-03-23,Junior,Ligue,False,69,1,0,4,0,2-0,Victoire
10577,436,301,2023-2024,2024-03-23,Junior,Ligue,False,90,0,1,0,0,2-0,Victoire
10578,436,767,2023-2024,2024-03-23,Junior,Ligue,True,70,1,0,5,0,2-0,Victoire
10579,436,219,2023-2024,2024-03-23,Junior,Ligue,True,90,0,0,1,0,2-0,Victoire
10580,436,432,2023-2024,2024-03-23,Junior,Ligue,True,68,1,0,4,0,2-0,Victoire
10581,436,879,2023-2024,2024-03-23,Junior,Ligue,False,90,0,0,0,0,2-0,Victoire
10582,436,164,2023-2024,2024-03-23,Junior,Ligue,False,20,1,0,2,0,2-0,Victoire
10583,436,242,2023-2024,2024-03-23,Junior,Ligue,True,90,0,0,0,0,2-0,Victoire
10584,436,261,2023-2024,2024-03-23,Junior,Ligue,True,48,0,0,1,0,2-0,Victoire
10585,436,811,2023-2024,2024-03-23,Junior,Ligue,False,22,0,0,0,0,2-0,Victoire
10586,436,931,2023-2024,2024-03-23,Junior,Ligue,True,70,0,0,0,0,2-0,Victoire
10587,436,376,2023-2024,2024-03-23,Junior,Ligue,True,68,1,0,5,0,2-0,Victoire
10588,436,680,2023-2024,2024-03-23,Junior,Ligue,False,61,1,0,4,0,2-0,Victoire
10589,436,832,2023-2024,2024-03-23,Junior,Ligue,False,20,1,1,4,0,2-0,Victoire
10590,436,884,2023-2024,2024-03-23,Junior,Ligue,True,90,0,0,0,0,2-0,Victoire
10591,436,93,2023-2024,2024-03-23,Junior,Ligue,False,90,0,0,1,0,2-0,Victoire
10592,436,87,2023-2024,2024-03-23,Junior,Ligue,True,90,1,0,2,0,2-0,Victoire
10593,436,56,2023-2024,2024-03-23,Junior,Ligue,False,22,1,1,5,0,2-0,Victoire
10594,437,658,2023-2024,2024-03-30,Junior,Ligue,True,90,1,0,2,0,1-4,Défaite
10595,437,697,2023-2024,2024-03-30,Junior,Ligue,False,90,1,0,2,0,1-4,Défaite
10596,437,786,2023-2024,2024-03-30,Junior,Ligue,False,90,0,0,0,0,1-4,Défaite
10597,437,249,2023-2024,2024-03-30,Junior,Ligue,True,90,1,0,3,0,1-4,Défaite
10598,437,893,2023-2024,2024-03-30,Junior,Ligue,False,90,1,0,2,0,1-4,Défaite
10599,437,509,2023-2024,2024-03-30,Junior,Ligue,False,43,0,0,0,0,1-4,Défaite
10600,437,354,2023-2024,2024-03-30,Junior,Ligue,False,63,0,0,0,1,1-4,Défaite
10601,437,205,2023-2024,2024-03-30,Junior,Ligue,True,47,1,0,5,0,1-4,Défaite
10602,437,301,2023-2024,2024-03-30,Junior,Ligue,False,90,1,0,4,0,1-4,Défaite
10603,437,767,2023-2024,2024-03-30,Junior,Ligue,True,90,0,0,0,0,1-4,Défaite
10604,437,219,2023-2024,2024-03-30,Junior,Ligue,True,59,0,0,1,0,1-4,Défaite
10605,437,432,2023-2024,2024-03-30,Junior,Ligue,True,90,0,1,0,0,1-4,Défaite
10606,437,879,2023-2024,2024-03-30,Junior,Ligue,False,90,0,0,0,0,1-4,Défaite
10607,437,164,2023-2024,2024-03-30,Junior,Ligue,False,22,0,0,1,0,1-4,Défaite
10608,437,242,2023-2024,2024-03-30,Junior,Ligue,False,90,1,0,3,0,1-4,Défaite
10609,437,261,2023-2024,2024-03-30,Junior,Ligue,True,90,1,0,2,0,1-4,Défaite
10610,437,811,2023-2024,2024-03-30,Junior,Ligue,False,17,0,0,1,0,1-4,Défaite
10611,437,931,2023-2024,2024-03-30,Junior,Ligue,True,90,1,0,2,0,1-4,Défaite
10612,437,376,2023-2024,2024-03-30,Junior,Ligue,False,68,1,0,2,0,1-4,Défaite
10613,437,680,2023-2024,2024-03-30,Junior,Ligue,True,73,0,0,0,0,1-4,Défaite
10614,437,832,2023-2024,2024-03-30,Junior,Ligue,True,71,1,0,2,0,1-4,Défaite
10615,437,884,2023-2024,2024-03-30,Junior,Ligue,False,43,0,0,1,0,1-4,Défaite
10616,437,93,2023-2024,2024-03-30,Junior,Ligue,False,19,1,0,4,0,1-4,Défaite
10617,437,87,2023-2024,2024-03-30,Junior,Ligue,True,68,1,0,3,0,1-4,Défaite
10618,437,56,2023-2024,2024-03-30,Junior,Ligue,False,31,1,0,5,0,1-4,Défaite
10619,438,658,2023-2024,2024-03-30,Junior,Ligue,False,40,0,0,0,0,3-0,Victoire
10620,438,697,2023-2024,2024-03-30,Junior,Ligue,False,90,0,0,1,0,3-0,Victoire
10621,438,786,2023-2024,2024-03-30,Junior,Ligue,True,90,1,0,2,0,3-0,Victoire
10622,438,249,2023-2024,2024-03-30,Junior,Ligue,False,90,0,0,0,0,3-0,Victoire
10623,438,893,2023-2024,2024-03-30,Junior,Ligue,False,90,0,0,0,0,3-0,Victoire
10624,438,509,2023-2024,2024-03-30,Junior,Ligue,False,43,1,0,5,0,3-0,Victoire
10625,438,354,2023-2024,2024-03-30,Junior,Ligue,False,44,1,0,2,0,3-0,Victoire
10626,438,205,2023-2024,2024-03-30,Junior,Ligue,True,64,1,0,5,0,3-0,Victoire
10627,438,301,2023-2024,2024-03-30,Junior,Ligue,False,26,1,0,5,0,3-0,Victoire
10628,438,767,2023-2024,2024-03-30,Junior,Ligue,True,56,1,0,4,0,3-0,Victoire
10629,438,219,2023-2024,2024-03-30,Junior,Ligue,False,59,0,0,1,0,3-0,Victoire
10630,438,432,2023-2024,2024-03-30,Junior,Ligue,True,90,1,0,4,0,3-0,Victoire
10631,438,879,2023-2024,2024-03-30,Junior,Ligue,False,90,0,0,0,0,3-0,Victoire
10632,438,164,2023-2024,2024-03-30,Junior,Ligue,True,46,1,0,5,1,3-0,Victoire
10633,438,242,2023-2024,2024-03-30,Junior,Ligue,True,67,1,0,3,0,3-0,Victoire
10634,438,261,2023-2024,2024-03-30,Junior,Ligue,True,90,0,0,1,1,3-0,Victoire
10635,438,811,2023-2024,2024-03-30,Junior,Ligue,False,17,1,0,5,0,3-0,Victoire
10636,438,931,2023-2024,2024-03-30,Junior,Ligue,True,90,0,0,0,1,3-0,Victoire
10637,438,376,2023-2024,2024-03-30,Junior,Ligue,True,90,1,1,5,0,3-0,Victoire
10638,438,680,2023-2024,2024-03-30,Junior,Ligue,False,73,1,0,4,0,3-0,Victoire
10639,438,832,2023-2024,2024-03-30,Junior,Ligue,True,50,0,0,1,0,3-0,Victoire
10640,438,884,2023-2024,2024-03-30,Junior,Ligue,False,23,1,0,4,0,3-0,Victoire
10641,438,93,2023-2024,2024-03-30,Junior,Ligue,False,19,1,0,3,0,3-0,Victoire
10642,438,87,2023-2024,2024-03-30,Junior,Ligue,False,34,0,0,0,0,3-0,Victoire
10643,438,56,2023-2024,2024-03-30,Junior,Ligue,True,90,0,0,0,0,3-0,Victoire
10644,439,658,2023-2024,2024-04-06,Junior,Ligue,False,40,0,0,0,0,4-4,Nul
10645,439,697,2023-2024,2024-04-06,Junior,Ligue,False,90,1,0,2,0,4-4,Nul
10646,439,786,2023-2024,2024-04-06,Junior,Ligue,True,90,0,0,1,0,4-4,Nul
10647,439,249,2023-2024,2024-04-06,Junior,Ligue,True,52,0,1,0,0,4-4,Nul
10648,439,893,2023-2024,2024-04-06,Junior,Ligue,True,61,1,0,4,1,4-4,Nul
10649,439,509,2023-2024,2024-04-06,Junior,Ligue,False,43,0,0,1,0,4-4,Nul
10650,439,354,2023-2024,2024-04-06,Junior,Ligue,True,71,0,0,0,1,4-4,Nul
10651,439,205,2023-2024,2024-04-06,Junior,Ligue,False,64,1,0,4,1,4-4,Nul
10652,439,301,2023-2024,2024-04-06,Junior,Ligue,False,26,1,0,3,0,4-4,Nul
10653,439,767,2023-2024,2024-04-06,Junior,Ligue,True,90,0,0,0,0,4-4,Nul
10654,439,219,2023-2024,2024-04-06,Junior,Ligue,False,59,1,0,2,0,4-4,Nul
10655,439,432,2023-2024,2024-04-06,Junior,Ligue,True,90,0,0,0,0,4-4,Nul
10656,439,879,2023-2024,2024-04-06,Junior,Ligue,False,90,0,0,0,0,4-4,Nul
10657,439,164,2023-2024,2024-04-06,Junior,Ligue,False,38,1,0,5,0,4-4,Nul
10658,439,242,2023-2024,2024-04-06,Junior,Ligue,False,39,1,0,4,0,4-4,Nul
10659,439,261,2023-2024,2024-04-06,Junior,Ligue,False,18,1,0,5,0,4-4,Nul
10660,439,811,2023-2024,2024-04-06,Junior,Ligue,False,17,1,0,2,0,4-4,Nul
10661,439,931,2023-2024,2024-04-06,Junior,Ligue,False,29,0,0,0,0,4-4,Nul
10662,439,376,2023-2024,2024-04-06,Junior,Ligue,True,90,1,0,4,0,4-4,Nul
10663,439,680,2023-2024,2024-04-06,Junior,Ligue,False,19,1,1,5,0,4-4,Nul
10664,439,832,2023-2024,2024-04-06,Junior,Ligue,True,90,1,0,4,0,4-4,Nul
10665,439,884,2023-2024,2024-04-06,Junior,Ligue,False,23,1,0,2,0,4-4,Nul
10666,439,93,2023-2024,2024-04-06,Junior,Ligue,True,51,1,0,3,0,4-4,Nul
10667,439,87,2023-2024,2024-04-06,Junior,Ligue,True,90,1,0,2,0,4-4,Nul
10668,439,56,2023-2024,2024-04-06,Junior,Ligue,True,72,1,0,5,1,4-4,Nul
10669,440,658,2023-2024,2024-05-05,Junior,Ligue,False,40,1,0,2,0,2-0,Victoire
10670,440,697,2023-2024,2024-05-05,Junior,Ligue,True,90,0,0,0,0,2-0,Victoire
10671,440,786,2023-2024,2024-05-05,Junior,Ligue,False,23,0,0,0,0,2-0,Victoire
10672,440,249,2023-2024,2024-05-05,Junior,Ligue,False,52,0,0,0,0,2-0,Victoire
10673,440,893,2023-2024,2024-05-05,Junior,Ligue,False,61,0,0,1,0,2-0,Victoire
10674,440,509,2023-2024,2024-05-05,Junior,Ligue,False,43,1,0,5,0,2-0,Victoire
10675,440,354,2023-2024,2024-05-05,Junior,Ligue,False,45,0,0,0,0,2-0,Victoire
10676,440,205,2023-2024,2024-05-05,Junior,Ligue,True,45,1,0,3,1,2-0,Victoire
10677,440,301,2023-2024,2024-05-05,Junior,Ligue,False,26,0,1,0,0,2-0,Victoire
10678,440,767,2023-2024,2024-05-05,Junior,Ligue,False,20,1,0,2,0,2-0,Victoire
10679,440,219,2023-2024,2024-05-05,Junior,Ligue,False,59,1,0,5,0,2-0,Victoire
10680,440,432,2023-2024,2024-05-05,Junior,Ligue,True,67,0,0,0,0,2-0,Victoire
10681,440,879,2023-2024,2024-05-05,Junior,Ligue,True,70,0,0,0,0,2-0,Victoire
10682,440,164,2023-2024,2024-05-05,Junior,Ligue,False,31,0,0,1,0,2-0,Victoire
10683,440,242,2023-2024,2024-05-05,Junior,Ligue,True,39,0,0,1,0,2-0,Victoire
10684,440,261,2023-2024,2024-05-05,Junior,Ligue,True,90,1,0,2,0,2-0,Victoire
10685,440,811,2023-2024,2024-05-05,Junior,Ligue,True,90,0,0,1,0,2-0,Victoire
10686,440,931,2023-2024,2024-05-05,Junior,Ligue,False,17,0,0,0,0,2-0,Victoire
10687,440,376,2023-2024,2024-05-05,Junior,Ligue,True,90,1,0,5,1,2-0,Victoire
10688,440,680,2023-2024,2024-05-05,Junior,Ligue,False,19,1,0,4,0,2-0,Victoire
10689,440,832,2023-2024,2024-05-05,Junior,Ligue,False,90,1,1,5,0,2-0,Victoire
10690,440,884,2023-2024,2024-05-05,Junior,Ligue,True,59,0,0,1,0,2-0,Victoire
10691,440,93,2023-2024,2024-05-05,Junior,Ligue,True,90,1,0,5,0,2-0,Victoire
10692,440,87,2023-2024,2024-05-05,Junior,Ligue,True,73,1,0,2,0,2-0,Victoire
10693,440,56,2023-2024,2024-05-05,Junior,Ligue,False,72,1,1,2,0,2-0,Victoire
10694,441,658,2023-2024,2024-05-25,Junior,Ligue,False,29,0,0,0,0,1-1,Nul
10695,441,697,2023-2024,2024-05-25,Junior,Ligue,True,90,0,0,0,0,1-1,Nul
10696,441,786,2023-2024,2024-05-25,Junior,Ligue,False,23,0,0,0,0,1-1,Nul
10697,441,249,2023-2024,2024-05-25,Junior,Ligue,False,24,1,0,3,0,1-1,Nul
10698,441,893,2023-2024,2024-05-25,Junior,Ligue,True,61,1,0,5,0,1-1,Nul
10699,441,509,2023-2024,2024-05-25,Junior,Ligue,True,90,0,0,0,0,1-1,Nul
10700,441,354,2023-2024,2024-05-25,Junior,Ligue,True,45,0,0,0,0,1-1,Nul
10701,441,205,2023-2024,2024-05-25,Junior,Ligue,True,90,1,1,2,1,1-1,Nul
10702,441,301,2023-2024,2024-05-25,Junior,Ligue,False,26,1,0,3,0,1-1,Nul
10703,441,767,2023-2024,2024-05-25,Junior,Ligue,True,57,1,0,5,0,1-1,Nul
10704,441,219,2023-2024,2024-05-25,Junior,Ligue,True,66,1,0,5,0,1-1,Nul
10705,441,432,2023-2024,2024-05-25,Junior,Ligue,False,67,1,0,5,0,1-1,Nul
10706,441,879,2023-2024,2024-05-25,Junior,Ligue,False,33,0,0,0,0,1-1,Nul
10707,441,164,2023-2024,2024-05-25,Junior,Ligue,False,31,1,0,3,0,1-1,Nul
10708,441,242,2023-2024,2024-05-25,Junior,Ligue,True,52,1,0,3,0,1-1,Nul
10709,441,261,2023-2024,2024-05-25,Junior,Ligue,True,59,1,0,5,0,1-1,Nul
10710,441,811,2023-2024,2024-05-25,Junior,Ligue,False,90,1,0,3,0,1-1,Nul
10711,441,931,2023-2024,2024-05-25,Junior,Ligue,False,31,0,0,0,0,1-1,Nul
10712,441,376,2023-2024,2024-05-25,Junior,Ligue,False,90,0,0,1,0,1-1,Nul
10713,441,680,2023-2024,2024-05-25,Junior,Ligue,False,38,1,1,2,0,1-1,Nul
10714,441,832,2023-2024,2024-05-25,Junior,Ligue,False,90,1,0,4,0,1-1,Nul
10715,441,884,2023-2024,2024-05-25,Junior,Ligue,False,59,0,0,1,0,1-1,Nul
10716,441,93,2023-2024,2024-05-25,Junior,Ligue,False,90,0,0,1,0,1-1,Nul
10717,441,87,2023-2024,2024-05-25,Junior,Ligue,True,90,1,0,5,0,1-1,Nul
10718,441,56,2023-2024,2024-05-25,Junior,Ligue,True,90,1,0,3,0,1-1,Nul
10719,442,658,2023-2024,2024-06-01,Junior,Ligue,False,29,0,0,0,0,2-0,Victoire
10720,442,697,2023-2024,2024-06-01,Junior,Ligue,True,90,0,0,0,0,2-0,Victoire
10721,442,786,2023-2024,2024-06-01,Junior,Ligue,False,23,0,0,1,0,2-0,Victoire
10722,442,249,2023-2024,2024-06-01,Junior,Ligue,False,45,0,1,0,0,2-0,Victoire
10723,442,893,2023-2024,2024-06-01,Junior,Ligue,False,61,1,0,5,0,2-0,Victoire
10724,442,509,2023-2024,2024-06-01,Junior,Ligue,True,62,1,0,4,1,2-0,Victoire
10725,442,354,2023-2024,2024-06-01,Junior,Ligue,True,90,1,0,2,0,2-0,Victoire
10726,442,205,2023-2024,2024-06-01,Junior,Ligue,True,90,1,0,4,0,2-0,Victoire
10727,442,301,2023-2024,2024-06-01,Junior,Ligue,True,90,0,0,1,0,2-0,Victoire
10728,442,767,2023-2024,2024-06-01,Junior,Ligue,False,30,0,0,1,0,2-0,Victoire
10729,442,219,2023-2024,2024-06-01,Junior,Ligue,True,90,0,0,0,0,2-0,Victoire
10730,442,432,2023-2024,2024-06-01,Junior,Ligue,False,67,1,0,5,0,2-0,Victoire
10731,442,879,2023-2024,2024-06-01,Junior,Ligue,False,33,0,0,0,1,2-0,Victoire
10732,442,164,2023-2024,2024-06-01,Junior,Ligue,True,60,1,0,2,0,2-0,Victoire
10733,442,242,2023-2024,2024-06-01,Junior,Ligue,True,45,1,0,5,0,2-0,Victoire
10734,442,261,2023-2024,2024-06-01,Junior,Ligue,True,90,0,0,0,0,2-0,Victoire
10735,442,811,2023-2024,2024-06-01,Junior,Ligue,True,62,0,0,1,0,2-0,Victoire
10736,442,931,2023-2024,2024-06-01,Junior,Ligue,False,31,0,0,0,0,2-0,Victoire
10737,442,376,2023-2024,2024-06-01,Junior,Ligue,False,90,1,0,2,0,2-0,Victoire
10738,442,680,2023-2024,2024-06-01,Junior,Ligue,False,38,1,0,3,0,2-0,Victoire
10739,442,832,2023-2024,2024-06-01,Junior,Ligue,False,90,0,0,0,0,2-0,Victoire
10740,442,884,2023-2024,2024-06-01,Junior,Ligue,False,28,1,0,3,0,2-0,Victoire
10741,442,93,2023-2024,2024-06-01,Junior,Ligue,False,38,0,0,0,0,2-0,Victoire
10742,442,87,2023-2024,2024-06-01,Junior,Ligue,True,52,0,0,0,0,2-0,Victoire
10743,442,56,2023-2024,2024-06-01,Junior,Ligue,False,28,1,0,3,0,2-0,Victoire
10744,443,658,2023-2024,2024-06-01,Junior,Ligue,True,90,0,0,0,0,3-0,Victoire
10745,443,697,2023-2024,2024-06-01,Junior,Ligue,False,37,0,0,0,0,3-0,Victoire
10746,443,786,2023-2024,2024-06-01,Junior,Ligue,False,23,0,0,1,0,3-0,Victoire
10747,443,249,2023-2024,2024-06-01,Junior,Ligue,False,37,1,0,3,0,3-0,Victoire
10748,443,893,2023-2024,2024-06-01,Junior,Ligue,True,67,0,0,1,0,3-0,Victoire
10749,443,509,2023-2024,2024-06-01,Junior,Ligue,False,36,1,0,5,0,3-0,Victoire
10750,443,354,2023-2024,2024-06-01,Junior,Ligue,False,90,1,0,2,2,3-0,Victoire
10751,443,205,2023-2024,2024-06-01,Junior,Ligue,True,53,0,0,1,0,3-0,Victoire
10752,443,301,2023-2024,2024-06-01,Junior,Ligue,False,90,1,1,3,0,3-0,Victoire
10753,443,767,2023-2024,2024-06-01,Junior,Ligue,False,23,1,0,2,0,3-0,Victoire
10754,443,219,2023-2024,2024-06-01,Junior,Ligue,True,90,0,0,0,0,3-0,Victoire
10755,443,432,2023-2024,2024-06-01,Junior,Ligue,True,90,0,1,0,0,3-0,Victoire
10756,443,879,2023-2024,2024-06-01,Junior,Ligue,True,54,1,0,2,1,3-0,Victoire
10757,443,164,2023-2024,2024-06-01,Junior,Ligue,False,60,1,0,5,0,3-0,Victoire
10758,443,242,2023-2024,2024-06-01,Junior,Ligue,False,45,1,1,2,0,3-0,Victoire
10759,443,261,2023-2024,2024-06-01,Junior,Ligue,False,90,1,0,3,0,3-0,Victoire
10760,443,811,2023-2024,2024-06-01,Junior,Ligue,True,90,1,1,5,0,3-0,Victoire
10761,443,931,2023-2024,2024-06-01,Junior,Ligue,True,31,0,0,1,0,3-0,Victoire
10762,443,376,2023-2024,2024-06-01,Junior,Ligue,True,53,0,0,0,0,3-0,Victoire
10763,443,680,2023-2024,2024-06-01,Junior,Ligue,False,38,1,1,4,0,3-0,Victoire
10764,443,832,2023-2024,2024-06-01,Junior,Ligue,False,90,1,0,5,0,3-0,Victoire
10765,443,884,2023-2024,2024-06-01,Junior,Ligue,True,71,0,0,1,0,3-0,Victoire
10766,443,93,2023-2024,2024-06-01,Junior,Ligue,False,38,1,0,5,0,3-0,Victoire
10767,443,87,2023-2024,2024-06-01,Junior,Ligue,True,90,0,0,1,0,3-0,Victoire
10768,443,56,2023-2024,2024-06-01,Junior,Ligue,False,19,0,0,0,0,3-0,Victoire
10769,444,658,2023-2024,2024-06-08,Junior,Ligue,True,90,0,0,0,0,3-3,Nul
10770,444,697,2023-2024,2024-06-08,Junior,Ligue,False,37,0,0,0,0,3-3,Nul
10771,444,786,2023-2024,2024-06-08,Junior,Ligue,False,31,0,0,0,0,3-3,Nul
10772,444,249,2023-2024,2024-06-08,Junior,Ligue,True,90,0,0,0,0,3-3,Nul
10773,444,893,2023-2024,2024-06-08,Junior,Ligue,True,69,1,0,5,0,3-3,Nul
10774,444,509,2023-2024,2024-06-08,Junior,Ligue,False,36,1,0,4,0,3-3,Nul
10775,444,354,2023-2024,2024-06-08,Junior,Ligue,False,90,0,0,0,0,3-3,Nul
10776,444,205,2023-2024,2024-06-08,Junior,Ligue,True,59,1,0,2,0,3-3,Nul
10777,444,301,2023-2024,2024-06-08,Junior,Ligue,True,90,1,0,3,0,3-3,Nul
10778,444,767,2023-2024,2024-06-08,Junior,Ligue,True,90,1,0,5,0,3-3,Nul
10779,444,219,2023-2024,2024-06-08,Junior,Ligue,False,90,1,0,2,0,3-3,Nul
10780,444,432,2023-2024,2024-06-08,Junior,Ligue,False,17,1,0,3,0,3-3,Nul
10781,444,879,2023-2024,2024-06-08,Junior,Ligue,True,73,0,0,0,0,3-3,Nul
10782,444,164,2023-2024,2024-06-08,Junior,Ligue,False,60,1,0,2,0,3-3,Nul
10783,444,242,2023-2024,2024-06-08,Junior,Ligue,True,90,1,0,5,1,3-3,Nul
10784,444,261,2023-2024,2024-06-08,Junior,Ligue,False,90,1,0,3,0,3-3,Nul
10785,444,811,2023-2024,2024-06-08,Junior,Ligue,False,35,1,0,4,0,3-3,Nul
10786,444,931,2023-2024,2024-06-08,Junior,Ligue,True,55,0,0,0,0,3-3,Nul
10787,444,376,2023-2024,2024-06-08,Junior,Ligue,True,66,0,0,1,0,3-3,Nul
10788,444,680,2023-2024,2024-06-08,Junior,Ligue,False,38,0,0,1,0,3-3,Nul
10789,444,832,2023-2024,2024-06-08,Junior,Ligue,False,90,0,0,1,1,3-3,Nul
10790,444,884,2023-2024,2024-06-08,Junior,Ligue,True,71,1,0,4,0,3-3,Nul
10791,444,93,2023-2024,2024-06-08,Junior,Ligue,False,38,0,1,0,0,3-3,Nul
10792,444,87,2023-2024,2024-06-08,Junior,Ligue,False,21,1,0,5,0,3-3,Nul
10793,444,56,2023-2024,2024-06-08,Junior,Ligue,False,24,1,0,5,0,3-3,Nul
10794,445,658,2023-2024,2023-10-22,Junior,Coupe,True,90,0,0,0,0,2-5,Défaite
10795,445,697,2023-2024,2023-10-22,Junior,Coupe,False,37,0,0,0,0,2-5,Défaite
10796,445,786,2023-2024,2023-10-22,Junior,Coupe,False,29,0,0,0,0,2-5,Défaite
10797,445,249,2023-2024,2023-10-22,Junior,Coupe,True,90,1,0,4,0,2-5,Défaite
10798,445,893,2023-2024,2023-10-22,Junior,Coupe,True,55,0,0,0,0,2-5,Défaite
10799,445,509,2023-2024,2023-10-22,Junior,Coupe,False,36,1,0,3,0,2-5,Défaite
10800,445,354,2023-2024,2023-10-22,Junior,Coupe,True,67,1,0,2,1,2-5,Défaite
10801,445,205,2023-2024,2023-10-22,Junior,Coupe,False,32,0,0,0,0,2-5,Défaite
10802,445,301,2023-2024,2023-10-22,Junior,Coupe,True,61,1,0,2,0,2-5,Défaite
10803,445,767,2023-2024,2023-10-22,Junior,Coupe,False,90,1,0,3,0,2-5,Défaite
10804,445,219,2023-2024,2023-10-22,Junior,Coupe,False,23,1,1,2,0,2-5,Défaite
10805,445,432,2023-2024,2023-10-22,Junior,Coupe,False,17,1,1,3,0,2-5,Défaite
10806,445,879,2023-2024,2023-10-22,Junior,Coupe,False,38,0,0,0,1,2-5,Défaite
10807,445,164,2023-2024,2023-10-22,Junior,Coupe,True,90,1,0,5,0,2-5,Défaite
10808,445,242,2023-2024,2023-10-22,Junior,Coupe,False,90,0,0,0,0,2-5,Défaite
10809,445,261,2023-2024,2023-10-22,Junior,Coupe,True,90,1,0,2,0,2-5,Défaite
10810,445,811,2023-2024,2023-10-22,Junior,Coupe,False,35,1,0,4,0,2-5,Défaite
10811,445,931,2023-2024,2023-10-22,Junior,Coupe,True,55,1,0,2,0,2-5,Défaite
10812,445,376,2023-2024,2023-10-22,Junior,Coupe,False,35,1,0,5,0,2-5,Défaite
10813,445,680,2023-2024,2023-10-22,Junior,Coupe,True,52,1,0,3,0,2-5,Défaite
10814,445,832,2023-2024,2023-10-22,Junior,Coupe,True,58,1,0,4,0,2-5,Défaite
10815,445,884,2023-2024,2023-10-22,Junior,Coupe,False,71,1,0,5,0,2-5,Défaite
10816,445,93,2023-2024,2023-10-22,Junior,Coupe,True,90,1,0,4,0,2-5,Défaite
10817,445,87,2023-2024,2023-10-22,Junior,Coupe,False,21,0,0,0,0,2-5,Défaite
10818,445,56,2023-2024,2023-10-22,Junior,Coupe,False,24,0,0,0,0,2-5,Défaite
10819,446,658,2023-2024,2023-12-24,Junior,Coupe,False,90,0,0,0,0,1-4,Défaite
10820,446,697,2023-2024,2023-12-24,Junior,Coupe,True,90,0,0,1,0,1-4,Défaite
10821,446,786,2023-2024,2023-12-24,Junior,Coupe,False,29,0,0,0,0,1-4,Défaite
10822,446,249,2023-2024,2023-12-24,Junior,Coupe,True,90,1,0,4,0,1-4,Défaite
10823,446,893,2023-2024,2023-12-24,Junior,Coupe,True,50,1,0,3,0,1-4,Défaite
10824,446,509,2023-2024,2023-12-24,Junior,Coupe,False,36,1,0,3,0,1-4,Défaite
10825,446,354,2023-2024,2023-12-24,Junior,Coupe,True,59,0,0,0,0,1-4,Défaite
10826,446,205,2023-2024,2023-12-24,Junior,Coupe,False,32,1,0,4,1,1-4,Défaite
10827,446,301,2023-2024,2023-12-24,Junior,Coupe,False,61,0,0,0,0,1-4,Défaite
10828,446,767,2023-2024,2023-12-24,Junior,Coupe,True,90,0,0,0,0,1-4,Défaite
10829,446,219,2023-2024,2023-12-24,Junior,Coupe,False,31,0,1,0,0,1-4,Défaite
10830,446,432,2023-2024,2023-12-24,Junior,Coupe,True,65,1,0,2,0,1-4,Défaite
10831,446,879,2023-2024,2023-12-24,Junior,Coupe,False,38,0,0,0,0,1-4,Défaite
