ID_Psychologique,ID_Match,ID_Joueur,Confiance,Résilience
11706,481,79,8,9
11707,481,316,10,9
11708,481,565,9,10
11709,481,260,9,9
11710,481,550,10,9
11711,481,104,5,7
11712,481,472,10,10
11713,481,906,9,8
11714,481,469,4,4
11715,481,47,8,10
11716,481,871,7,7
11717,481,561,4,7
11718,481,657,6,6
11719,482,97,6,8
11720,482,489,5,7
11721,482,567,9,8
11722,482,188,10,10
11723,482,286,7,7
11724,482,628,8,7
11725,482,313,6,8
11726,482,588,10,10
11727,482,145,9,10
11728,482,654,8,8
11729,482,236,9,9
11730,482,917,6,5
11731,482,79,8,7
11732,482,316,9,8
11733,482,565,10,8
11734,482,260,8,8
11735,482,550,8,10
11736,482,104,7,7
11737,482,472,8,10
11738,482,906,8,8
11739,482,469,4,5
11740,482,47,8,9
11741,482,871,9,9
11742,482,561,1,5
11743,482,657,6,6
11744,483,97,4,6
11745,483,489,5,5
11746,483,567,8,6
11747,483,188,6,4
11748,483,286,6,7
11749,483,628,5,6
11750,483,313,5,7
11751,483,588,7,7
11752,483,145,9,6
11753,483,654,6,8
11754,483,236,7,5
11755,483,917,6,7
11756,483,79,2,3
11757,483,316,1,1
11758,483,565,6,7
11759,483,260,8,6
11760,483,550,7,7
11761,483,104,7,5
11762,483,472,7,6
11763,483,906,6,6
11764,483,469,3,3
11765,483,47,6,6
11766,483,871,5,5
11767,483,561,4,7
11768,483,657,4,4
11769,484,97,5,5
11770,484,489,8,9
11771,484,567,7,8
11772,484,188,7,8
11773,484,286,7,7
11774,484,628,5,6
11775,484,313,8,7
11776,484,588,8,8
11777,484,145,7,9
11778,484,654,9,7
11779,484,236,7,7
11780,484,917,8,7
11781,484,79,5,7
11782,484,316,5,6
11783,484,565,8,8
11784,484,260,7,7
11785,484,550,5,7
11786,484,104,8,8
11787,484,472,7,7
11788,484,906,4,4
11789,484,469,3,6
11790,484,47,8,8
11791,484,871,7,7
11792,484,561,4,4
11793,484,657,3,5
11794,485,97,8,10
11795,485,489,7,9
11796,485,567,4,6
11797,485,188,10,9
11798,485,286,6,4
11799,485,628,8,9
11800,485,313,5,6
11801,485,588,10,9
11802,485,145,8,8
11803,485,654,10,10
11804,485,236,4,6
11805,485,917,6,7
11806,485,79,9,8
11807,485,316,9,9
11808,485,565,8,7
11809,485,260,8,9
11810,485,550,5,6
11811,485,104,6,6
11812,485,472,9,8
11813,485,906,8,10
11814,485,469,7,8
11815,485,47,10,10
11816,485,871,8,9
11817,485,561,6,7
11818,485,657,4,7
11819,486,97,8,8
11820,486,489,8,8
11821,486,567,4,8
11822,486,188,7,6
11823,486,286,6,7
11824,486,628,8,8
11825,486,313,7,6
11826,486,588,5,6
11827,486,145,4,8
11828,486,654,9,9
11829,486,236,8,9
11830,486,917,4,4
11831,486,79,7,7
11832,486,316,7,9
11833,486,565,4,6
11834,486,260,8,7
11835,486,550,9,7
11836,486,104,7,8
11837,486,472,6,5
11838,486,906,4,3
11839,486,469,9,7
11840,486,47,5,6
11841,486,871,8,6
11842,486,561,8,8
11843,486,657,6,6
11844,487,97,7,8
11845,487,489,6,6
11846,487,567,3,6
11847,487,188,7,7
11848,487,286,7,6
11849,487,628,7,5
11850,487,313,4,3
11851,487,588,3,7
11852,487,145,5,7
11853,487,654,8,7
11854,487,236,3,7
11855,487,917,6,8
11856,487,79,2,3
11857,487,316,8,8
11858,487,565,3,4
11859,487,260,6,7
11860,487,550,4,7
11861,487,104,7,6
11862,487,472,4,5
11863,487,906,7,6
11864,487,469,6,8
11865,487,47,6,7
11866,487,871,6,7
11867,487,561,6,5
11868,487,657,3,5
11869,488,97,8,9
11870,488,489,8,9
11871,488,567,5,8
11872,488,188,10,10
11873,488,286,3,4
11874,488,628,6,5
11875,488,313,10,10
11876,488,588,6,8
11877,488,145,8,6
11878,488,654,10,9
11879,488,236,5,7
11880,488,917,7,8
11881,488,79,8,8
11882,488,316,8,7
11883,488,565,8,8
11884,488,260,9,9
11885,488,550,5,6
11886,488,104,9,10
11887,488,472,9,9
11888,488,906,7,9
11889,488,469,7,7
11890,488,47,6,9
11891,488,871,7,9
11892,488,561,9,8
11893,488,657,6,7
11894,489,97,8,8
11895,489,489,7,8
11896,489,567,6,6
11897,489,188,4,5
11898,489,286,2,5
11899,489,628,8,6
11900,489,313,5,7
11901,489,588,6,6
11902,489,145,5,7
11903,489,654,8,7
11904,489,236,1,3
11905,489,917,6,7
11906,489,79,7,7
11907,489,316,8,7
11908,489,565,8,8
11909,489,260,3,7
11910,489,550,3,5
11911,489,104,6,7
11912,489,472,7,8
11913,489,906,5,6
11914,489,469,7,8
11915,489,47,3,5
11916,489,871,8,6
11917,489,561,6,7
11918,489,657,7,7
11919,490,97,8,9
11920,490,489,6,7
11921,490,567,9,8
11922,490,188,7,8
11923,490,286,4,5
11924,490,628,3,4
11925,490,313,9,8
11926,490,588,4,5
11927,490,145,9,9
11928,490,654,10,8
11929,490,236,8,7
11930,490,917,7,6
11931,490,79,6,6
11932,490,316,8,9
11933,490,565,6,8
11934,490,260,4,5
11935,490,550,5,6
11936,490,104,7,8
11937,490,472,7,9
11938,490,906,7,8
11939,490,469,8,7
11940,490,47,7,9
11941,490,871,7,6
11942,490,561,9,7
11943,490,657,7,7
11944,491,97,7,9
11945,491,489,4,4
11946,491,567,9,7
11947,491,188,5,7
11948,491,286,3,4
11949,491,628,8,7
11950,491,313,4,5
11951,491,588,6,7
11952,491,145,9,7
11953,491,654,8,8
11954,491,236,6,8
11955,491,917,7,7
11956,491,79,6,6
11957,491,316,8,9
11958,491,565,7,7
11959,491,260,8,8
11960,491,550,3,7
11961,491,104,7,8
11962,491,472,6,7
11963,491,906,8,6
11964,491,469,9,8
11965,491,47,2,4
11966,491,871,6,7
11967,491,561,8,8
11968,491,657,4,3
11969,492,97,7,6
11970,492,489,4,7
11971,492,567,5,4
11972,492,188,3,7
11973,492,286,7,5
11974,492,628,2,6
11975,492,313,4,4
11976,492,588,5,4
11977,492,145,8,7
11978,492,654,7,7
11979,492,236,7,7
11980,492,917,4,4
11981,492,79,8,6
11982,492,316,5,5
11983,492,565,7,8
11984,492,260,9,8
11985,492,550,7,6
11986,492,104,6,5
11987,492,472,8,7
11988,492,906,4,4
11989,492,469,6,5
11990,492,47,2,4
11991,492,871,5,5
11992,492,561,6,7
11993,492,657,7,7
11994,493,97,10,9
11995,493,489,7,9
11996,493,567,8,8
11997,493,188,9,8
11998,493,286,5,7
11999,493,628,4,5
12000,493,313,9,9
12001,493,588,9,7
12002,493,145,8,9
12003,493,654,9,10
12004,493,236,6,5
12005,493,917,9,9
12006,493,79,8,9
12007,493,316,8,7
12008,493,565,10,10
12009,493,260,10,8
12010,493,550,8,9
12011,493,104,7,5
12012,493,472,6,8
12013,493,906,4,7
12014,493,469,5,6
12015,493,47,9,9
12016,493,871,5,8
12017,493,561,9,8
12018,493,657,9,8
12019,494,97,9,10
12020,494,489,6,9
12021,494,567,8,8
12022,494,188,7,6
12023,494,286,5,7
12024,494,628,8,9
12025,494,313,10,8
12026,494,588,10,9
12027,494,145,5,7
12028,494,654,8,7
12029,494,236,9,7
12030,494,917,9,7
12031,494,79,9,9
12032,494,316,7,9
12033,494,565,6,9
12034,494,260,8,7
12035,494,550,7,8
12036,494,104,8,9
12037,494,472,6,8
12038,494,906,9,7
12039,494,469,8,7
12040,494,47,7,7
12041,494,871,10,10
12042,494,561,7,7
12043,494,657,5,6
12044,495,97,8,6
12045,495,489,4,6
12046,495,567,6,6
12047,495,188,7,6
12048,495,286,5,5
12049,495,628,5,5
12050,495,313,6,7
12051,495,588,8,6
12052,495,145,5,5
12053,495,654,6,6
12054,495,236,6,8
12055,495,917,6,7
12056,495,79,3,4
12057,495,316,7,5
12058,495,565,7,7
12059,495,260,7,7
12060,495,550,5,7
12061,495,104,8,6
12062,495,472,8,7
12063,495,906,7,8
12064,495,469,3,5
12065,495,47,3,4
12066,495,871,7,6
12067,495,561,6,7
12068,495,657,3,5
12069,496,97,10,9
12070,496,489,10,8
12071,496,567,7,7
12072,496,188,9,10
12073,496,286,7,6
12074,496,628,7,7
12075,496,313,6,6
12076,496,588,5,7
12077,496,145,5,8
12078,496,654,9,9
12079,496,236,6,7
12080,496,917,8,7
12081,496,79,8,8
12082,496,316,9,8
12083,496,565,5,7
12084,496,260,10,10
12085,496,550,8,8
12086,496,104,8,7
12087,496,472,5,8
12088,496,906,7,9
12089,496,469,9,7
12090,496,47,7,9
12091,496,871,9,7
12092,496,561,9,7
12093,496,657,8,8
12094,497,944,3,4
12095,497,843,6,7
12096,497,168,7,6
12097,497,409,1,1
12098,497,982,5,5
12099,497,587,6,6
12100,497,275,1,1
12101,497,862,3,4
12102,497,753,3,4
12103,497,826,7,8
12104,497,11,1,2
12105,497,215,7,8
12106,497,892,6,7
12107,497,914,1,1
12108,497,180,6,8
12109,497,607,4,3
12110,497,107,7,6
12111,497,836,8,6
12112,497,88,6,8
12113,497,718,6,6
12114,498,944,5,8
12115,498,843,9,9
12116,498,168,9,8
12117,498,409,10,9
12118,498,982,2,4
12119,498,587,9,7
12120,498,275,10,9
12121,498,862,10,9
12122,498,753,7,7
12123,498,826,9,9
12124,498,11,6,6
12125,498,215,10,9
12126,498,892,7,9
12127,498,914,6,5
12128,498,180,8,7
12129,498,607,8,7
12130,498,107,4,6
12131,498,836,8,9
12132,498,88,10,10
12133,498,718,9,10
12134,499,944,5,6
12135,499,843,3,7
12136,499,168,8,7
12137,499,409,8,7
12138,499,982,2,4
12139,499,587,5,4
12140,499,275,8,7
12141,499,862,7,6
12142,499,753,7,8
12143,499,826,8,6
12144,499,11,7,6
12145,499,215,6,6
12146,499,892,6,5
12147,499,914,5,7
12148,499,180,4,6
12149,499,607,3,6
12150,499,107,7,6
12151,499,836,9,6
12152,499,88,6,8
12153,499,718,8,7
12154,500,944,3,6
12155,500,843,7,6
12156,500,168,3,3
12157,500,409,8,7
12158,500,982,5,6
12159,500,587,6,6
12160,500,275,7,7
12161,500,862,7,6
12162,500,753,6,7
12163,500,826,6,7
12164,500,11,7,6
12165,500,215,5,7
12166,500,892,6,6
12167,500,914,6,5
12168,500,180,5,6
12169,500,607,1,1
12170,500,107,8,6
12171,500,836,7,8
12172,500,88,6,8
12173,500,718,5,7
12174,501,944,9,9
12175,501,843,9,8
12176,501,168,7,8
12177,501,409,6,9
12178,501,982,4,5
12179,501,587,6,5
12180,501,275,8,7
12181,501,862,6,8
12182,501,753,9,10
12183,501,826,10,10
12184,501,11,9,7
12185,501,215,9,10
12186,501,892,8,9
12187,501,914,7,8
12188,501,180,7,8
12189,501,607,6,6
12190,501,107,8,7
12191,501,836,10,8
12192,501,88,9,7
12193,501,718,10,10
12194,502,944,9,9
12195,502,843,7,7
12196,502,168,9,9
12197,502,409,4,6
12198,502,982,5,4
12199,502,587,5,4
12200,502,275,7,7
12201,502,862,10,7
12202,502,753,6,6
12203,502,826,6,7
12204,502,11,8,8
12205,502,215,7,9
12206,502,892,4,7
12207,502,914,3,5
12208,502,180,4,6
12209,502,607,5,4
12210,502,107,6,8
12211,502,836,7,8
12212,502,88,8,7
12213,502,718,7,6
12214,503,944,9,8
12215,503,843,9,7
12216,503,168,9,9
12217,503,409,4,5
12218,503,982,3,7
12219,503,587,6,6
12220,503,275,6,7
12221,503,862,9,7
12222,503,753,8,8
12223,503,826,8,9
12224,503,11,7,7
12225,503,215,5,7
12226,503,892,1,2
12227,503,914,4,7
12228,503,180,4,8
12229,503,607,5,6
12230,503,107,6,7
12231,503,836,10,7
12232,503,88,10,8
12233,503,718,7,7
12234,504,944,6,6
12235,504,843,6,6
12236,504,168,8,6
12237,504,409,3,6
12238,504,982,5,7
12239,504,587,6,6
12240,504,275,5,5
12241,504,862,5,6
12242,504,753,6,8
12243,504,826,7,8
12244,504,11,2,4
12245,504,215,3,5
12246,504,892,7,6
12247,504,914,3,5
12248,504,180,3,3
12249,504,607,3,3
12250,504,107,7,7
12251,504,836,6,8
12252,504,88,7,6
12253,504,718,6,6
12254,505,944,5,5
12255,505,843,6,8
12256,505,168,3,6
12257,505,409,7,6
12258,505,982,6,6
12259,505,587,1,3
12260,505,275,2,6
12261,505,862,8,7
12262,505,753,6,8
12263,505,826,8,7
12264,505,11,6,7
12265,505,215,5,5
12266,505,892,7,7
12267,505,914,7,6
12268,505,180,4,7
12269,505,607,4,6
12270,505,107,6,7
12271,505,836,7,6
12272,505,88,7,5
12273,505,718,7,7
12274,506,944,8,9
12275,506,843,10,10
12276,506,168,7,7
12277,506,409,5,5
12278,506,982,9,9
12279,506,587,9,8
12280,506,275,7,9
12281,506,862,10,10
12282,506,753,8,8
12283,506,826,9,9
12284,506,11,8,8
12285,506,215,10,8
12286,506,892,7,7
12287,506,914,10,10
12288,506,180,8,10
12289,506,607,5,7
12290,506,107,10,8
12291,506,836,7,8
12292,506,88,6,8
12293,506,718,5,8
12294,507,944,4,5
12295,507,843,7,6
12296,507,168,5,7
12297,507,409,6,8
12298,507,982,5,6
12299,507,587,5,6
12300,507,275,6,6
12301,507,862,7,7
12302,507,753,2,5
12303,507,826,8,8
12304,507,11,5,5
12305,507,215,6,6
12306,507,892,8,7
12307,507,914,5,5
12308,507,180,6,6
12309,507,607,5,6
12310,507,107,7,8
12311,507,836,4,6
12312,507,88,4,7
12313,507,718,7,8
12314,508,944,5,5
12315,508,843,7,8
12316,508,168,5,5
12317,508,409,6,8
12318,508,982,8,6
12319,508,587,4,5
12320,508,275,5,4
12321,508,862,8,8
12322,508,753,6,5
12323,508,826,7,6
12324,508,11,5,6
12325,508,215,6,7
12326,508,892,7,7
12327,508,914,7,6
12328,508,180,3,4
12329,508,607,3,3
12330,508,107,6,6
12331,508,836,4,5
12332,508,88,8,8
12333,508,718,7,8
12334,509,944,6,7
12335,509,843,10,8
12336,509,168,6,6
12337,509,409,8,9
12338,509,982,6,6
12339,509,587,6,6
12340,509,275,5,7
12341,509,862,10,10
12342,509,753,9,7
12343,509,826,10,8
12344,509,11,8,7
12345,509,215,10,10
12346,509,892,8,9
12347,509,914,9,8
12348,509,180,6,7
12349,509,607,10,10
12350,509,107,7,9
12351,509,836,10,8
12352,509,88,7,6
12353,509,718,9,8
12354,510,944,8,9
12355,510,843,9,8
12356,510,168,6,6
12357,510,409,9,9
12358,510,982,8,7
12359,510,587,8,7
12360,510,275,5,7
12361,510,862,7,8
12362,510,753,6,7
12363,510,826,9,8
12364,510,11,8,6
12365,510,215,6,7
12366,510,892,4,6
12367,510,914,4,5
12368,510,180,5,6
12369,510,607,8,8
12370,510,107,4,5
12371,510,836,4,8
12372,510,88,6,6
12373,510,718,9,7
12374,511,944,7,6
12375,511,843,8,8
12376,511,168,8,10
12377,511,409,9,8
12378,511,982,7,9
12379,511,587,9,9
12380,511,275,5,6
12381,511,862,10,10
12382,511,753,9,7
12383,511,826,9,9
12384,511,11,9,7
12385,511,215,10,10
12386,511,892,4,7
12387,511,914,5,6
12388,511,180,8,8
12389,511,607,4,8
12390,511,107,1,3
12391,511,836,7,8
12392,511,88,9,8
12393,511,718,5,6
12394,512,944,5,9
12395,512,843,5,8
12396,512,168,8,8
12397,512,409,8,8
12398,512,982,8,9
12399,512,587,9,8
12400,512,275,8,7
12401,512,862,6,7
12402,512,753,8,8
12403,512,826,8,10
12404,512,11,10,9
12405,512,215,7,8
12406,512,892,7,8
12407,512,914,8,10
12408,512,180,9,9
12409,512,607,5,7
12410,512,107,9,9
12411,512,836,5,9
12412,512,88,9,8
12413,512,718,5,9
12414,513,944,7,9
12415,513,843,6,8
12416,513,168,6,6
12417,513,409,8,7
12418,513,982,7,7
12419,513,587,9,8
12420,513,275,8,9
12421,513,862,4,7
12422,513,753,8,8
12423,513,826,8,8
12424,513,11,8,8
12425,513,215,7,8
12426,513,892,8,8
12427,513,914,5,5
12428,513,180,7,8
12429,513,607,5,6
12430,513,107,8,7
12431,513,836,9,7
12432,513,88,7,9
12433,513,718,5,8
12434,514,944,6,5
12435,514,843,5,6
12436,514,168,3,7
12437,514,409,7,6
12438,514,982,6,6
12439,514,587,1,3
12440,514,275,6,7
12441,514,862,4,7
12442,514,753,5,5
12443,514,826,4,7
12444,514,11,8,8
12445,514,215,6,7
12446,514,892,4,7
12447,514,914,7,7
12448,514,180,8,8
12449,514,607,4,4
12450,514,107,2,3
12451,514,836,8,8
12452,514,88,5,7
12453,514,718,3,4
12454,515,944,7,8
12455,515,843,5,8
12456,515,168,5,8
12457,515,409,9,9
12458,515,982,5,6
12459,515,587,5,6
12460,515,275,7,7
12461,515,862,5,6
12462,515,753,2,1
12463,515,826,4,7
12464,515,11,7,6
12465,515,215,8,7
12466,515,892,6,7
12467,515,914,10,8
12468,515,180,5,3
12469,515,607,6,6
12470,515,107,6,8
12471,515,836,7,6
12472,515,88,8,7
12473,515,718,8,7
12474,516,944,4,7
12475,516,843,10,9
12476,516,168,7,7
12477,516,409,6,7
12478,516,982,8,10
12479,516,587,8,7
12480,516,275,5,6
12481,516,862,10,10
12482,516,753,8,9
12483,516,826,10,10
12484,516,11,4,6
12485,516,215,9,9
12486,516,892,8,9
12487,516,914,7,9
12488,516,180,5,8
12489,516,607,7,9
12490,516,107,9,8
12491,516,836,10,8
12492,516,88,9,8
12493,516,718,10,8
12494,517,944,6,7
12495,517,843,10,10
12496,517,168,7,8
12497,517,409,10,10
12498,517,982,8,10
12499,517,587,9,8
12500,517,275,5,6
12501,517,862,8,10
12502,517,753,10,10
12503,517,826,5,9
12504,517,11,9,8
12505,517,215,8,8
12506,517,892,8,9
12507,517,914,9,8
12508,517,180,9,9
12509,517,607,10,10
12510,517,107,8,8
12511,517,836,7,7
12512,517,88,6,6
12513,517,718,10,9
12514,518,944,8,8
12515,518,843,5,9
12516,518,168,6,6
12517,518,409,9,9
12518,518,982,6,8
12519,518,587,8,9
12520,518,275,4,6
12521,518,862,10,9
12522,518,753,8,8
12523,518,826,7,6
12524,518,11,3,2
12525,518,215,8,9
12526,518,892,8,8
12527,518,914,7,5
12528,518,180,1,5
12529,518,607,8,8
12530,518,107,7,7
12531,518,836,5,8
12532,518,88,8,9
12533,518,718,10,9
12534,519,944,3,6
12535,519,843,6,7
12536,519,168,4,7
12537,519,409,8,8
12538,519,982,7,6
12539,519,587,6,5
12540,519,275,6,6
12541,519,862,7,7
12542,519,753,2,5
12543,519,826,6,5
12544,519,11,5,7
12545,519,215,6,8
12546,519,892,5,6
12547,519,914,2,5
12548,519,180,8,7
12549,519,607,5,7
12550,519,107,4,3
12551,519,836,3,6
12552,519,88,7,8
12553,519,718,7,6
12554,520,944,6,5
12555,520,843,9,9
12556,520,168,7,7
12557,520,409,10,9
12558,520,982,4,5
12559,520,587,7,7
12560,520,275,8,8
12561,520,862,10,9
12562,520,753,5,6
12563,520,826,4,6
12564,520,11,4,5
12565,520,215,4,8
12566,520,892,5,5
12567,520,914,3,5
12568,520,180,8,8
12569,520,607,6,7
12570,520,107,6,7
12571,520,836,6,6
12572,520,88,8,8
12573,520,718,7,8
12574,521,944,6,7
12575,521,843,5,8
12576,521,168,10,8
12577,521,409,10,10
12578,521,982,10,10
12579,521,587,10,9
12580,521,275,8,8
12581,521,862,8,9
12582,521,753,9,7
12583,521,826,5,9
12584,521,11,6,8
12585,521,215,7,9
12586,521,892,6,7
12587,521,914,9,7
12588,521,180,7,7
12589,521,607,10,9
12590,521,107,8,10
12591,521,836,7,6
12592,521,88,10,8
12593,521,718,8,10
12594,522,944,6,6
12595,522,843,6,9
12596,522,168,10,8
12597,522,409,10,9
12598,522,982,9,8
12599,522,587,10,8
12600,522,275,8,7
12601,522,862,9,9
12602,522,753,7,9
12603,522,826,9,10
12604,522,11,5,8
12605,522,215,6,8
12606,522,892,9,9
12607,522,914,10,8
12608,522,180,8,8
12609,522,607,4,5
12610,522,107,9,8
12611,522,836,9,8
12612,522,88,9,9
12613,522,718,8,8
12614,523,944,10,10
12615,523,843,7,9
12616,523,168,5,6
12617,523,409,10,9
12618,523,982,9,9
12619,523,587,4,7
12620,523,275,7,9
12621,523,862,6,5
12622,523,753,9,7
12623,523,826,9,10
12624,523,11,10,10
12625,523,215,8,9
12626,523,892,9,7
12627,523,914,6,9
12628,523,180,6,7
12629,523,607,6,8
12630,523,107,8,10
12631,523,836,10,9
12632,523,88,8,8
12633,523,718,10,9
12634,524,944,9,10
12635,524,843,9,8
12636,524,168,7,6
12637,524,409,10,10
12638,524,982,8,7
12639,524,587,7,8
12640,524,275,9,9
12641,524,862,9,10
12642,524,753,8,9
12643,524,826,10,10
12644,524,11,9,10
12645,524,215,10,9
12646,524,892,6,8
12647,524,914,9,7
12648,524,180,10,8
12649,524,607,3,5
12650,524,107,7,9
12651,524,836,6,9
12652,524,88,7,8
12653,524,718,9,8
12654,525,944,9,8
12655,525,843,8,9
12656,525,168,7,7
12657,525,409,10,8
12658,525,982,10,8
12659,525,587,4,6
12660,525,275,9,9
12661,525,862,9,10
12662,525,753,4,6
12663,525,826,8,10
12664,525,11,9,9
12665,525,215,10,10
12666,525,892,7,7
12667,525,914,6,6
12668,525,180,4,5
12669,525,607,4,8
12670,525,107,9,9
12671,525,836,8,8
12672,525,88,8,9
12673,525,718,9,8
12674,526,944,6,8
12675,526,843,10,8
12676,526,168,7,9
12677,526,409,9,8
12678,526,982,7,8
12679,526,587,8,6
12680,526,275,10,9
12681,526,862,10,10
12682,526,753,7,7
12683,526,826,8,8
12684,526,11,6,8
12685,526,215,7,7
12686,526,892,9,9
12687,526,914,4,8
12688,526,180,7,7
12689,526,607,3,4
12690,526,107,8,7
12691,526,836,8,10
12692,526,88,10,8
12693,526,718,10,10
12694,527,944,6,6
12695,527,843,5,5
12696,527,168,4,4
12697,527,409,7,8
12698,527,982,5,6
12699,527,587,7,6
12700,527,275,1,1
12701,527,862,8,8
12702,527,753,5,7
12703,527,826,3,7
12704,527,11,5,6
12705,527,215,7,6
12706,527,892,6,8
12707,527,914,1,4
12708,527,180,5,7
12709,527,607,5,5
12710,527,107,6,7
12711,527,836,6,7
12712,527,88,3,7
12713,527,718,7,7
12714,528,944,9,8
12715,528,843,5,7
12716,528,168,7,8
12717,528,409,9,9
12718,528,982,10,9
12719,528,587,9,7
12720,528,275,4,7
12721,528,862,10,9
12722,528,753,10,8
12723,528,826,8,9
12724,528,11,7,9
12725,528,215,8,10
12726,528,892,4,7
12727,528,914,9,9
12728,528,180,10,10
12729,528,607,7,9
12730,528,107,9,10
12731,528,836,4,7
12732,528,88,9,8
12733,528,718,10,8
12734,529,944,8,9
12735,529,843,5,4
12736,529,168,6,5
12737,529,409,8,8
12738,529,982,6,7
12739,529,587,5,5
12740,529,275,3,4
12741,529,862,9,9
12742,529,753,8,9
12743,529,826,5,8
12744,529,11,6,7
12745,529,215,9,8
12746,529,892,8,7
12747,529,914,7,8
12748,529,180,6,7
12749,529,607,5,3
12750,529,107,4,7
12751,529,836,9,9
12752,529,88,7,7
12753,529,718,7,7
12754,530,944,8,7
12755,530,843,6,6
12756,530,168,6,7
12757,530,409,10,6
12758,530,982,9,7
12759,530,587,7,8
12760,530,275,5,6
12761,530,862,8,8
12762,530,753,3,6
12763,530,826,4,5
12764,530,11,9,8
12765,530,215,9,9
12766,530,892,8,8
12767,530,914,6,6
12768,530,180,7,6
12769,530,607,6,8
12770,530,107,3,5
12771,530,836,7,8
12772,530,88,9,9
12773,530,718,4,4
12774,531,944,3,6
12775,531,843,4,4
12776,531,168,6,6
12777,531,409,8,6
12778,531,982,8,7
12779,531,587,3,4
12780,531,275,4,3
12781,531,862,6,7
12782,531,753,5,4
12783,531,826,7,8
12784,531,11,2,6
12785,531,215,6,6
12786,531,892,5,5
12787,531,914,3,6
12788,531,180,7,8
12789,531,607,6,6
12790,531,107,3,3
12791,531,836,6,8
12792,531,88,5,5
12793,531,718,2,3
12794,532,944,5,4
12795,532,843,4,5
12796,532,168,7,8
12797,532,409,7,7
12798,532,982,5,3
12799,532,587,6,7
12800,532,275,3,3
12801,532,862,8,7
12802,532,753,5,5
12803,532,826,6,7
12804,532,11,5,4
12805,532,215,8,6
12806,532,892,3,4
12807,532,914,5,3
12808,532,180,5,5
12809,532,607,7,8
12810,532,107,2,4
12811,532,836,3,5
12812,532,88,7,7
12813,532,718,7,8
12814,533,944,6,7
12815,533,843,5,4
12816,533,168,7,8
12817,533,409,6,7
12818,533,982,7,7
12819,533,587,7,5
12820,533,275,4,4
12821,533,862,5,6
12822,533,753,7,5
12823,533,826,5,5
12824,533,11,7,5
12825,533,215,7,8
12826,533,892,4,3
12827,533,914,5,5
12828,533,180,7,7
12829,533,607,3,3
12830,533,107,6,6
12831,533,836,7,8
12832,533,88,4,4
12833,533,718,7,7
12834,534,944,7,5
12835,534,843,5,4
12836,534,168,7,8
12837,534,409,8,6
12838,534,982,5,6
12839,534,587,5,6
12840,534,275,4,5
12841,534,862,6,5
12842,534,753,3,3
12843,534,826,4,4
12844,534,11,7,5
12845,534,215,8,7
12846,534,892,7,6
12847,534,914,5,7
12848,534,180,5,5
12849,534,607,2,4
12850,534,107,5,6
12851,534,836,6,8
12852,534,88,3,4
12853,534,718,8,7
12854,535,944,6,7
12855,535,843,8,6
12856,535,168,2,3
12857,535,409,4,4
12858,535,982,1,1
12859,535,587,4,7
12860,535,275,5,5
12861,535,862,7,7
12862,535,753,5,5
12863,535,826,8,7
12864,535,11,6,7
12865,535,215,8,6
12866,535,892,7,7
12867,535,914,7,7
12868,535,180,7,7
12869,535,607,2,3
12870,535,107,6,7
12871,535,836,6,7
12872,535,88,6,6
12873,535,718,7,6
12874,536,944,6,7
12875,536,843,6,7
12876,536,168,3,6
12877,536,409,4,5
12878,536,982,6,7
12879,536,587,5,6
12880,536,275,6,5
12881,536,862,6,7
12882,536,753,4,3
12883,536,826,8,6
12884,536,11,1,2
12885,536,215,5,6
12886,536,892,8,6
12887,536,914,2,4
12888,536,180,6,5
12889,536,607,2,3
12890,536,107,5,5
12891,536,836,6,7
12892,536,88,7,7
12893,536,718,7,5
12894,537,944,9,9
12895,537,843,4,7
12896,537,168,6,8
12897,537,409,6,6
12898,537,982,8,8
12899,537,587,8,8
12900,537,275,6,7
12901,537,862,10,7
12902,537,753,6,8
12903,537,826,7,6
12904,537,11,7,8
12905,537,215,5,6
12906,537,892,7,7
12907,537,914,8,8
12908,537,180,7,6
12909,537,607,1,2
12910,537,107,4,4
12911,537,836,9,8
12912,537,88,4,7
12913,537,718,9,7
12914,538,944,6,8
12915,538,843,9,9
12916,538,168,4,8
12917,538,409,5,7
12918,538,982,8,8
12919,538,587,9,6
12920,538,275,4,7
12921,538,862,7,8
12922,538,753,6,7
12923,538,826,9,9
12924,538,11,7,9
12925,538,215,10,7
12926,538,892,6,7
12927,538,914,6,8
12928,538,180,4,6
12929,538,607,8,7
12930,538,107,5,4
12931,538,836,7,7
12932,538,88,7,7
12933,538,718,9,9
12934,539,944,6,6
12935,539,843,8,6
12936,539,168,4,7
12937,539,409,5,4
12938,539,982,3,5
12939,539,587,5,7
12940,539,275,6,5
12941,539,862,7,7
12942,539,753,2,5
12943,539,826,3,5
12944,539,11,5,7
12945,539,215,8,6
12946,539,892,5,7
12947,539,914,6,6
12948,539,180,1,3
12949,539,607,7,5
12950,539,107,5,5
12951,539,836,7,8
12952,539,88,6,7
12953,539,718,6,8
12954,540,944,8,7
12955,540,843,4,5
12956,540,168,5,6
12957,540,409,6,6
12958,540,982,6,5
12959,540,587,8,7
12960,540,275,8,8
12961,540,862,6,6
12962,540,753,2,3
12963,540,826,5,7
12964,540,11,5,6
12965,540,215,5,7
12966,540,892,8,6
12967,540,914,4,3
12968,540,180,7,6
12969,540,607,5,5
12970,540,107,6,6
12971,540,836,3,7
12972,540,88,5,7
12973,540,718,6,7
12974,541,944,5,9
